user_id,amount,location,is_fraud
656,224.25156539063744,IN,0
664,373.0362391332842,IN,0
95,116.82574497812621,US,0
200,250.2994111934436,UK,0
286,354.7943773449408,IN,0
81,37.729021896094984,US,0
53,810.5863088881546,US,1
240,265.09405668404474,US,0
875,210.81523698582149,US,0
523,3.9935298882275845,US,0
199,350.2976212806179,UK,0
251,344.88768191709835,IN,0
495,217.133110119365,IN,0
156,389.30403012563124,UK,0
33,100.52808089137194,UK,0
751,350.93808248418276,US,0
309,419.35173367773064,UK,0
499,315.6044544736508,UK,0
747,393.96382622581206,IN,0
927,206.76095679657766,US,0
854,379.56641275567426,IN,0
164,6.555155240819559,US,0
651,65.27021534189467,US,0
349,213.07111967651014,UK,0
248,305.34633628654996,UK,0
109,382.5360258932966,IN,0
538,14.771397892817411,IN,0
358,41.567684635522724,IN,0
678,448.7162661544744,RU,1
638,294.2527494214664,IN,1
119,14.179601275469253,IN,0
989,46.75529458859683,UK,0
248,308.9943368169694,UK,0
826,445.59139483474866,UK,0
468,178.08493683339503,US,0
844,169.68052895392012,US,0
465,283.390464777642,US,0
75,156.71919747150548,US,0
5,399.97887828039904,UK,0
14,762.1530035370002,IN,1
957,328.6950281932817,IN,0
841,289.2852680243983,UK,0
84,1079.5664518749359,UK,1
135,231.55130993578197,IN,0
782,518.9068019547502,IN,0
982,152.03779439730033,IN,0
968,167.68853005653054,UK,0
792,250.3157094068505,US,0
796,118.20377117614937,UK,0
248,286.05650222140406,UK,0
884,571.1930993170861,UK,1
76,235.36569558240095,US,0
777,437.5958891576987,US,0
507,37.0968575595033,IN,0
338,324.91473476683666,IN,0
91,209.71980731518082,IN,0
70,392.6585074719608,UK,0
537,125.66300798360221,UK,0
492,390.65748437476066,IN,0
241,286.7346037065082,UK,0
445,111.35678445013738,US,0
929,398.73161547919443,US,0
820,175.9467808749461,UK,0
366,277.759279513206,UK,0
101,360.4904607276425,US,0
265,473.94962906374354,IN,0
140,354.772572658413,US,0
610,3798.188352810912,IN,1
174,117.17778530694301,UK,0
901,426.69338292465204,US,0
771,163.11114917432957,UK,0
683,190.97934383111857,US,0
434,317.4779681436439,IN,0
787,479.3302363838145,US,0
232,907.4918326203991,US,1
808,696.3892978775579,US,1
186,381.6194550487488,US,0
158,1804.7977061788147,IN,1
602,247.02453686588564,UK,0
745,276.4587887931404,US,0
131,167.22184508236901,US,0
272,41.623003484251704,US,0
891,60.063476193855294,IN,0
509,329.0179873286192,IN,0
170,529.8477873382388,UK,0
516,434.7494699404998,US,0
359,344.3420971893985,US,0
960,471.39720678438374,UK,0
670,275.85420039421746,UK,0
387,366.6020949388184,US,0
705,352.8961106196141,IN,0
284,454.90823483349163,IN,0
965,367.1012992933385,US,0
727,189.42465611510167,UK,0
295,104.63025053639747,IN,0
330,253.4826305266266,UK,0
265,491.06859483543246,IN,0
754,664.2875233431114,US,1
901,452.5006160188752,US,0
708,375.02970536797676,US,0
654,301.21591099457436,US,0
267,302.4561452612314,UK,0
75,87.097459810814,US,0
962,81.76184621266259,UK,0
472,155.57983970538805,IN,0
328,231.70850886431575,IN,0
842,103.22070486816408,US,0
879,482.22427464136837,US,0
728,449.3585606601703,US,0
223,225.07418999580116,IN,0
877,505.9276529529859,US,0
220,205.75593210632377,IN,0
874,267.8600737298037,US,0
363,308.9250904857846,IN,0
981,260.082828858078,IN,0
225,269.69259926467885,UK,0
782,379.8524523737339,IN,0
380,291.6488832055028,IN,0
365,395.42798131050426,US,0
786,130.7810470122475,BR,1
974,432.1465015690255,US,0
611,389.0321713105089,UK,0
420,289.78640428008634,IN,0
273,324.13680225089803,UK,0
955,428.847772015896,UK,0
186,377.5296534583392,US,1
404,465.6699665591513,US,0
370,115.31855499130113,US,0
649,98.1005187198349,IN,0
753,78.77329887863706,IN,0
796,168.5286324108202,UK,0
240,284.02954928490345,US,0
494,344.3896597887583,US,0
654,323.0078472102374,US,0
934,318.3280846707909,IN,0
686,278.03991761122666,UK,0
544,494.8837402771052,UK,0
751,332.79084183804014,US,0
530,157.51728450651652,UK,0
859,140.45975728164825,US,0
179,220.41694194897792,UK,0
7,372.51487286512094,UK,0
711,38.616837144300085,US,0
279,2094.0708308284043,IN,1
449,442.5180328293735,US,0
762,259.31818306111086,UK,0
164,36.50023186746621,US,0
168,32.01715113330333,US,0
727,289.1010404633612,UK,0
776,138.16503234972964,UK,0
747,346.6556023866529,IN,0
557,1636.5610204422665,US,1
819,103.96423292589697,US,0
378,418.59331540670996,UK,0
382,600.2796812318741,US,1
684,91.06238256052208,US,0
618,344.4019999931463,UK,0
375,165.09022416494648,UK,0
543,219.95235114167238,US,0
701,1247.76223930679,IN,1
98,86.08063285247437,US,0
558,106.52217445718418,IN,0
792,149.1487252796657,US,0
992,1027.4035132254783,IN,1
621,247.64794010069267,US,0
854,377.17365964700167,IN,0
112,281.0341507398994,UK,0
791,157.66336162843734,IN,0
21,354.33951611647166,UK,0
212,88.82430904789203,IN,0
547,408.72157018553565,IN,0
822,174.28184432016894,IN,0
665,141.88262995515723,UK,0
611,573.1887114073453,UK,0
29,305.92926119983974,UK,0
740,464.9687002040839,IN,0
202,102.84535928396332,IN,0
132,344.32483104993975,UK,0
255,212.45124127847615,UK,0
766,301.57302391723306,US,0
751,349.78375744471157,US,0
860,157.16135843048244,UK,0
648,383.7524720686906,CN,1
341,249.2347026494581,IN,0
403,344.7835814614513,IN,0
548,352.9722951207283,US,0
452,48.23683546166103,US,0
817,157.89513059999328,UK,0
912,402.0377368280896,US,0
194,67.32089973554994,UK,0
706,196.6606647929887,US,0
850,287.46609665981396,UK,0
34,429.49169070426586,IN,0
84,143.81971478531543,UK,0
895,450.8004106212983,IN,0
778,407.80812210148656,US,0
632,101.8678124852397,IN,0
888,115.66742018168446,US,0
246,182.3897660707003,UK,0
301,490.51291091328363,UK,0
572,154.03967680496044,US,0
969,430.6940434261617,IN,0
494,297.2800740903153,US,0
454,398.34673633700214,US,0
916,421.24074276259944,IN,0
715,450.11909139658076,UK,0
177,55.782619937115506,UK,0
41,349.39217360581955,US,0
582,348.87356275269326,IN,0
307,465.6809954199804,US,0
939,149.8547437801228,UK,0
788,220.0004880850712,IN,0
553,331.35286251027503,US,0
733,107.47022884926307,US,0
555,542.6041766207313,UK,0
793,231.25726485594325,IN,0
875,218.63774249354586,US,0
822,22.173549334785633,IN,0
156,647.2231294255088,UK,1
97,82.33358201355982,UK,0
599,270.5807100071201,IN,0
710,513.5221637704171,UK,0
746,426.0503801738803,IN,0
95,98.31412713407866,US,0
223,227.49810552295264,IN,0
681,214.54852420538637,US,0
948,415.3450220079987,US,0
336,253.2526971779405,IN,0
390,259.97695336723035,UK,0
936,112.31785842049636,IN,0
64,327.15546598080414,IN,0
455,118.11665637800523,US,0
824,175.01432119476095,US,0
954,489.5005930520139,IN,0
852,452.2105920137713,IN,0
482,160.813053736546,IN,0
974,385.51467173432866,US,0
811,237.98601364867375,US,0
645,434.17194588616627,IN,0
425,314.755628146874,IN,0
450,315.5351403707046,UK,0
674,357.43903292501545,UK,0
856,138.68944839252106,UK,0
3,388.4082487307962,US,0
467,306.6964322020627,UK,0
472,250.10055354326934,IN,0
927,227.71257513440594,US,0
183,206.07389300993935,US,0
262,148.28854172902186,UK,0
625,166.93037251738582,US,0
654,326.9503508599251,US,0
963,535.2131591133327,IN,0
993,185.6473738079317,UK,0
360,37.12664440764626,US,0
211,256.2434601480967,US,0
229,322.17480829562464,IN,0
436,318.6925071952757,IN,0
552,374.90234077598075,IN,0
845,459.00731222333656,US,0
863,420.81046438586986,UK,0
284,423.11725376784665,IN,0
976,312.023517698486,IN,0
29,311.0304952683023,UK,0
18,7.676338668971965,UK,0
953,432.6939987116521,UK,0
139,498.68440806577337,UK,0
17,326.54273225047297,IN,0
728,447.31123347790947,US,0
424,256.7758736279543,IN,0
267,282.50368330873056,UK,0
128,241.382458251017,US,0
45,59.37616761721198,IN,0
673,29.665730104035347,US,0
574,520.8241155476466,IN,1
884,232.35537615853832,UK,0
389,174.5389176334934,IN,0
240,247.06138339578078,US,0
717,484.8433027862365,US,0
801,163.46593276820607,IN,0
565,150.08888679579383,US,0
986,402.0351026381413,US,0
313,46.95673775898923,UK,0
215,112.10829855929879,UK,0
624,73.76498295464266,IN,0
658,269.6310459108419,US,0
930,518.1735440773097,UK,0
606,431.59484104805705,UK,0
442,341.2166468045786,US,0
70,446.96866820603174,UK,0
781,89.02319608149473,UK,0
885,513.9729806584603,IN,0
131,163.70802359098883,US,0
159,386.12402099832326,IN,0
875,461.1105534393393,US,1
296,433.7215400681202,UK,0
573,247.33442236484768,UK,0
693,532.4476477390327,US,0
726,122.33824613780641,US,0
228,440.67410219995884,US,0
814,358.52861981033095,US,0
725,273.9662877961247,IN,0
101,418.81017892242966,US,0
16,371.9887926052135,IN,0
564,344.6519655122473,US,0
304,420.84864480751264,IN,0
987,506.5640974736197,IN,0
129,118.98802816001026,UK,0
483,26.564851999605253,US,0
573,202.731362952708,UK,0
92,282.9357793144752,US,0
545,158.32776195837263,IN,0
344,112.08235416674353,IN,0
4,180.05552427284778,UK,0
685,77.3659301501656,IN,0
905,302.5260010877866,UK,0
977,115.1558345924142,US,0
172,148.5108165266473,UK,0
464,193.84345327828694,UK,0
925,441.20810630421454,UK,0
776,223.43223414607698,UK,0
773,72.4066403533419,IN,1
74,381.28712688250914,US,0
628,457.3973181815294,IN,0
651,29.818430287048606,US,0
973,520.1138707405711,IN,0
348,311.8039416024302,IN,0
81,73.44992244237565,US,0
673,146.7790978544281,US,0
370,116.70912583108301,US,0
380,290.84084307438434,IN,0
200,266.28705809533454,UK,0
368,371.50618953009734,IN,0
4,87.56981900502802,UK,0
744,265.5147029801237,UK,0
950,882.9967719854891,US,1
189,228.95814539112536,UK,0
72,419.6231444198198,IN,0
291,226.26654094990587,CN,1
381,510.3970809593406,IN,0
742,103.1728548857145,IN,0
530,91.23152705085639,UK,0
873,55.95472082389274,UK,0
267,336.19798690773973,UK,0
707,399.87825882578346,US,0
892,149.3320826733261,IN,0
919,269.43799102184084,US,0
579,101.56226897398354,UK,0
805,101.88802970285036,IN,0
816,430.8078323182156,UK,0
877,484.567373413089,CN,1
260,350.6720024358804,IN,0
613,365.4055747729419,UK,0
296,400.9280263135294,UK,0
302,472.6511069606957,US,0
878,484.34515549431575,UK,0
661,119.66904938000074,US,0
0,306.96505406068735,IN,0
499,273.3821808777658,UK,0
209,488.3300382084935,UK,0
460,196.9315485169485,US,0
289,62.84143794282834,US,0
67,92.79862791116756,US,0
60,355.97255355064,US,0
928,318.8711446693407,UK,0
761,325.60295327578274,UK,0
708,268.9811262661541,US,0
500,165.38366701882097,IN,0
945,191.51708528134395,US,0
873,78.60316337356359,UK,0
860,283.34887836672715,UK,0
308,260.79681507975437,UK,0
247,66.44523112127294,UK,0
721,255.81229221314555,US,0
716,435.18803870267294,US,0
150,836.0326438352162,IN,1
294,104.62691215787507,UK,0
547,280.29800982976775,IN,0
203,497.39302496204186,IN,0
660,113.44019183173961,IN,0
577,121.04178856832849,US,0
295,173.6733679649574,IN,0
267,326.00498834322366,UK,0
928,335.7420067652328,UK,0
278,329.2663707744707,US,0
555,504.09910935298024,UK,0
237,476.6564400550226,UK,0
883,362.2698462539507,UK,0
64,362.3016793462843,IN,0
805,239.43821412189956,IN,0
622,16.26036540304105,IN,0
98,107.41418823341724,US,0
132,387.99987335377875,UK,0
591,336.97573802865713,UK,0
492,378.9205121995538,IN,0
974,456.67755904338435,US,0
97,100.09685500795456,UK,0
910,456.96501716817306,IN,0
8,126.56326853543007,IN,0
495,210.2926968957692,IN,0
829,338.70759967567795,CN,1
690,188.51110762902124,US,0
751,351.4444819327404,US,0
249,63.37914782302541,IN,0
485,24.63551762828422,US,0
718,207.9981633257055,UK,0
984,157.57729337298048,IN,0
176,360.87622180022,US,0
154,335.98137423518085,IN,0
289,62.46164922356452,US,0
417,937.1327423908909,US,1
318,509.140465201371,US,0
593,455.0369558361161,UK,0
573,248.5434813988329,UK,0
414,62.111607479360444,BR,1
378,367.1902980394204,UK,0
668,468.70111488265843,IN,0
867,246.9518003730539,US,0
867,186.77133480618969,US,0
73,184.8021053615696,US,0
814,368.62011448392036,US,0
432,352.3280919040928,IN,0
963,433.75698450207835,IN,0
475,197.68134327626308,IN,0
758,183.73388335619066,US,0
894,534.8282826069511,UK,0
447,107.94808358418554,UK,0
493,220.32711211028686,US,0
953,429.53332724736504,UK,0
370,100.54590377492279,US,0
862,199.78227127168643,IN,0
649,136.53906780870187,IN,0
614,168.2556711553589,UK,0
325,333.0177190168694,UK,0
335,241.11761720483966,US,0
987,539.4272763675409,IN,0
627,392.0648117495963,UK,0
812,262.2971712041145,US,0
499,263.03720874479444,UK,0
545,58.54519672990602,IN,0
604,396.7325883463173,UK,0
858,445.54030029920466,IN,0
408,221.01653233203973,IN,0
369,121.56480296744164,IN,0
997,579.1399052809024,IN,0
680,369.7927907229277,US,0
360,90.90966745005446,US,0
559,467.74335019494697,UK,0
320,280.8760036169684,IN,0
757,320.92365731861065,UK,0
278,343.1783439203902,US,0
871,70.76986721355156,UK,0
9,140.56196539492106,IN,0
91,216.5691644889173,IN,0
30,421.7930418595689,UK,0
897,229.98399212248165,US,0
753,61.5338580096783,IN,0
809,3825.0296734500635,US,1
133,176.18289367425658,IN,0
200,400.7375453111845,UK,0
829,457.0764944079164,IN,0
777,309.7892431450685,US,0
134,124.55130522902714,CN,1
260,387.11191734634315,IN,0
587,24.120104025761293,US,0
227,28.80878475056923,BR,1
520,153.17622177721728,IN,0
870,125.58852540281762,UK,0
672,382.9313568427069,UK,0
829,498.80624424626234,IN,0
18,59.4697423269631,UK,0
447,115.51749081150244,UK,0
873,80.27987094059662,UK,0
228,429.92404729101514,US,0
77,457.1377427064967,UK,0
36,523.4884869570246,US,0
867,238.82535733137058,US,0
97,59.388385047616225,UK,0
308,221.621359615715,UK,0
301,514.9091379205438,UK,0
981,278.92557478088713,IN,0
558,126.65221768282717,IN,0
695,166.22659499672545,UK,0
184,485.2810049226596,US,0
210,72.75396131269477,IN,0
96,79.7688928082903,UK,0
850,315.807734901705,UK,0
730,490.12940815842643,US,0
969,392.37813099369635,IN,0
721,312.2222783157726,US,0
945,160.52118488103224,US,0
804,380.54723722646656,IN,0
468,201.88384639701235,US,0
617,463.57268995910226,US,0
529,335.4829081059207,IN,0
716,553.2123649824848,US,0
240,232.59117471592737,US,0
867,200.84583282611732,US,0
152,367.4869650837359,IN,0
83,140.8995688762319,UK,0
284,423.13440242542003,IN,0
506,300.8806779461435,IN,0
64,304.7451481555327,IN,0
605,214.05078238756016,UK,0
842,198.52306142801964,US,0
589,407.93391397135457,UK,0
122,509.10512559331244,US,0
48,321.4650714844388,US,0
958,506.64717933677844,US,0
420,207.88154944998917,IN,0
288,2610.6064890296693,UK,1
202,95.26347539606749,RU,1
680,335.0991952749339,US,0
352,299.9421888987744,US,0
754,220.7919307395876,US,0
899,189.57733976225802,US,0
349,275.34287927821646,UK,0
287,130.2123251896315,IN,0
691,387.1567689491467,UK,0
906,420.79288122868866,US,0
874,290.0804445893195,US,0
484,359.29769902386124,UK,0
137,267.26983499048674,IN,0
531,287.08411668750864,UK,0
793,124.04044266044295,IN,0
90,505.4635040688096,IN,0
14,165.4607178121153,IN,0
750,112.61719666424653,US,0
704,39.743012737383566,IN,0
371,159.27954663783186,UK,0
288,267.9462726453425,UK,0
728,424.86410214333347,US,0
716,349.9931275609086,US,0
368,338.3949942435722,IN,0
904,191.3290791888411,US,0
377,361.4240208981528,IN,0
152,413.55643641263606,IN,0
482,103.32789987883541,CN,1
850,251.98467247125606,UK,0
980,318.09819665783743,US,0
960,443.9288953515211,UK,0
789,470.59360659918997,US,0
269,304.2699311126589,US,0
75,64.69329801507027,US,0
795,360.0838839459437,US,0
949,290.4554733025976,US,0
186,191.44775570766583,US,0
451,350.26583154577565,IN,0
651,69.27598529342964,US,0
469,200.5573526457382,IN,0
751,342.70687454165767,US,0
122,403.3734232500986,US,0
92,239.89774456135478,US,0
435,338.3033812841499,IN,0
774,114.13625357445085,US,0
166,79.09195704759418,US,0
903,444.5291820387413,US,0
323,4710.783228658274,IN,1
144,466.7046369981967,IN,0
854,466.7763267615851,IN,0
955,472.81309878451555,UK,0
974,426.2775151503262,US,0
260,464.690108707081,IN,0
996,258.05850236854667,UK,0
712,317.5013851178103,US,0
986,415.89432050025636,US,0
323,397.2225475860635,IN,0
51,245.45952443371223,UK,0
877,400.3013388841984,US,0
18,50.07115965971739,UK,0
863,339.4043530858267,UK,0
782,335.4523896939909,IN,0
655,385.9350170476397,IN,0
899,222.60016464086834,US,0
14,372.65122193272384,IN,0
717,498.575659706263,US,0
114,7.839182417768612,UK,0
194,145.67983948633105,UK,0
830,478.9523046593377,US,0
796,133.9911346720917,UK,0
318,409.8456937031457,US,0
549,303.0592542097045,US,0
682,309.9970393216382,IN,0
725,312.5675042828669,IN,0
333,350.5389102236979,IN,0
907,203.4120185323371,US,0
582,407.86036530111693,IN,0
538,165.4364244123857,IN,0
827,381.4592785219321,IN,0
865,370.00480174444806,UK,0
822,96.25179734741874,IN,0
816,505.02219919103726,UK,0
200,323.3578168276085,UK,0
52,44.95521121973243,UK,0
989,68.58048927339468,UK,0
271,467.50333367867563,US,0
653,143.48041423017412,IN,0
405,134.56520907565783,UK,0
771,200.16912764966966,UK,0
343,309.8446862223569,IN,0
147,134.13129833321193,US,0
770,546.281543130149,RU,1
849,319.22446752375834,US,0
466,189.16215935456555,UK,0
660,46.479121143015576,IN,0
885,520.5298268914903,IN,0
811,375.5580925914683,RU,1
173,155.05350773980769,UK,0
667,245.51720880701492,IN,0
592,553.038649979061,UK,0
90,449.57928382992367,IN,0
756,196.24939377212928,IN,0
91,301.125198811083,IN,0
158,158.92323633350293,IN,0
910,460.46040219200034,IN,0
35,266.04367590587515,US,0
637,437.15982248272763,US,0
324,104.70637630262328,IN,0
0,366.92466645162796,IN,0
733,204.73386730606921,US,0
479,241.96976150324562,IN,0
868,462.93333255392065,IN,0
397,517.9430123641724,IN,0
828,460.02277297233616,UK,0
571,381.787387571683,IN,0
229,402.8908576602347,IN,0
6,328.2760188595043,UK,0
458,377.0361453198068,IN,0
331,252.58684891673047,UK,0
725,308.12985173627635,IN,0
479,310.17240626731615,IN,0
942,195.53159322108166,IN,0
853,254.38972343543523,IN,0
213,0.7251472163746655,US,0
923,280.32420166798033,IN,0
641,345.3667180820148,US,0
435,294.43348378952356,IN,0
260,376.7265866009107,IN,0
87,324.1489903809758,US,0
991,387.3431888728421,US,0
647,498.846071557236,US,0
675,194.16517925779195,US,0
406,264.73408486460863,US,0
533,341.74148770264225,IN,0
274,279.6091946116646,IN,0
628,410.1813275259899,IN,0
642,14.089802809388843,IN,0
592,519.5217002204912,UK,0
925,382.02279694058876,UK,0
855,368.2595442806602,US,1
834,195.1188184649921,IN,0
753,105.90239584300998,IN,0
163,14.392527070069505,IN,0
825,486.6857203336949,IN,0
527,217.37949087599245,UK,0
715,487.95832723719667,UK,0
44,307.2728537515052,IN,0
18,6.54357290267334,UK,0
474,84.02186824276606,IN,0
57,75.96595475212132,US,0
246,291.97036494026554,UK,0
615,426.12830476868334,UK,0
282,373.36447380759967,US,0
188,357.7795802086997,IN,0
69,132.16056123427467,IN,0
666,437.34271381519784,UK,0
600,279.5566744972466,UK,0
961,347.571907385582,IN,0
945,171.69162801817473,US,0
171,291.9635922655454,UK,0
486,14.906972304845283,IN,0
233,177.68457565635066,IN,0
439,392.70299915147154,IN,0
124,133.93848109506644,UK,0
383,257.9056231291371,US,0
413,86.55868090504082,UK,0
800,435.8607386119796,UK,0
566,186.33915250576558,UK,0
419,313.8850741170769,UK,0
809,266.47931494972687,US,0
474,92.23469013773553,IN,0
515,582.8111883203542,US,1
249,65.74024197080317,IN,0
226,103.8843353733029,US,0
415,139.64693599144505,US,0
902,228.84894109376478,IN,0
747,385.39040171919373,IN,0
165,473.5788189240158,IN,0
30,525.0467365158155,UK,0
299,197.7564307571499,UK,0
585,297.92686689904133,UK,0
179,220.43845981746034,UK,0
824,275.64258103865495,US,0
20,55.757248912197355,US,0
237,518.0823409134942,UK,0
108,1663.5524678620004,US,1
995,3635.698613446384,IN,1
248,274.514532143216,UK,0
293,486.9827413211245,US,0
49,236.9927719437667,IN,0
56,336.1749747711493,IN,0
909,177.30463409328084,UK,0
548,360.26905317116166,US,0
952,428.75496034138393,US,0
104,264.305370470941,UK,0
445,197.70370174988108,US,0
682,176.1199445612342,IN,0
909,263.37660741197146,UK,0
982,54.334547748555536,IN,0
629,414.93565532171925,US,0
109,360.51268288440025,IN,0
35,280.15520392813403,US,0
929,453.34209744502346,US,0
971,326.7169432675768,UK,0
27,96.39161717943716,UK,0
696,287.15590403110895,US,0
59,118.25041537580648,US,0
484,460.2165312198553,UK,0
839,285.55695098854494,US,0
957,235.41361866406606,IN,0
264,334.9759132202381,UK,0
966,190.12325922090199,US,0
854,404.3474818266839,IN,0
426,314.67282676629566,UK,0
408,309.6478514158274,IN,0
561,341.66247571485235,UK,0
781,111.45752318533248,UK,0
306,414.62260303704795,UK,0
424,203.48674639406286,CN,1
845,512.8572267453767,US,0
134,163.9705700431779,UK,0
784,221.51624045050096,IN,0
805,90.02940163516739,IN,0
78,8.86146152779402,UK,0
193,307.342252035742,US,0
634,123.07953375674343,US,0
269,319.295100598663,CN,1
944,273.6761047709086,US,0
692,92.89384314534425,IN,0
237,428.40459770680343,UK,0
96,140.09146708383574,UK,0
971,357.9839835194688,UK,0
735,441.1385484137047,IN,0
836,369.0956432363213,US,0
580,66.53463385475422,UK,0
834,176.96881203834607,IN,0
648,307.60320326669574,IN,0
373,117.643708512968,UK,0
933,201.954633869562,IN,0
972,445.89808419216865,UK,0
158,137.9559764583136,IN,0
595,240.5553087137963,IN,0
693,3629.1255327832077,US,1
394,237.91416851932522,IN,0
375,111.72157017842706,UK,0
471,407.7926044160862,US,0
443,391.1426910729458,US,0
375,186.1003090957272,UK,0
493,346.80272374761995,US,1
830,430.1493061001855,US,0
469,124.636567246102,IN,0
615,431.830977401215,UK,0
301,413.9319375790952,UK,0
611,348.5171899983582,UK,0
228,361.5291814768376,BR,1
211,260.92741966868937,US,0
572,252.3135099853329,US,0
451,342.76898465235104,IN,0
120,350.7308339561748,UK,0
363,251.27375712034484,IN,0
788,176.4221723178756,IN,0
759,328.15812800399874,US,0
300,184.62229784820246,US,0
45,72.11576427087944,IN,0
151,413.54722934987694,US,0
43,133.35065055681903,UK,0
994,77.3007708929421,UK,0
485,76.97091327669048,US,0
656,312.624576013169,IN,0
499,266.03688553604036,UK,0
148,481.3005385642791,US,0
989,140.8542821570229,UK,0
399,4459.651931982314,IN,1
782,519.113143313767,IN,0
685,128.5317908576963,IN,0
404,439.16676472797303,US,0
913,139.20945844867134,IN,0
750,211.68312894057476,US,0
357,339.99014951571723,IN,0
611,523.3136458314865,UK,0
313,1.9497565567235995,UK,0
314,314.3338425089337,RU,1
23,125.8225242208874,UK,0
992,425.1766530134907,IN,0
881,456.1250404628163,US,0
122,377.6731525044955,US,0
12,291.89394051703783,IN,0
470,434.5729852578178,US,0
926,283.5353709974029,US,0
975,241.18660482775837,US,0
313,13.548259684910889,CN,1
92,305.69221002396375,US,0
567,224.44440295574907,US,0
135,280.65055622854265,IN,0
73,250.10494604681,US,0
336,428.41294435038606,IN,0
232,331.8401474591044,US,0
889,235.2875226158304,US,0
849,241.42583525486504,US,0
320,172.00307203808407,IN,0
98,136.48281063897576,US,0
411,426.7062240492333,IN,0
807,260.05400334543674,IN,0
661,141.440902361083,US,0
658,234.02001190315806,US,0
956,187.28502313257385,IN,0
474,80.29837768704726,IN,0
152,453.7469847032928,IN,0
911,196.1646164823471,UK,0
969,392.168043382693,IN,0
819,25.19092140364768,US,0
59,58.983932382038084,US,0
612,386.1956134702081,IN,0
455,88.50639190231757,US,0
125,356.3525664341837,US,0
23,83.98203816501405,UK,0
429,175.10410488241462,IN,0
530,123.66023456105334,UK,0
509,233.41263650933803,IN,0
747,280.1243211258,IN,0
307,459.8254970072836,US,0
548,348.05242488676447,US,0
106,231.31044366881113,US,0
785,87.17078271000351,US,0
548,355.20983854815313,US,0
714,217.76338268085937,UK,0
797,200.67869901369227,UK,0
532,492.6398083003952,US,0
92,203.0861766932357,US,0
170,395.3795411526944,UK,0
485,174.48105577655446,US,0
900,253.32547204493187,IN,0
447,33.83642569131945,UK,0
366,323.60654092820107,UK,0
747,330.2208181655916,IN,0
37,78.68545631853112,US,0
250,356.754937589431,US,0
869,88.51530220359608,UK,0
897,187.42032092298447,US,0
936,208.68334194360557,IN,0
222,218.90708404415204,US,0
824,213.15397628616375,US,0
854,347.1858681179474,BR,1
353,87.77820270720589,US,0
745,330.3748069575989,US,0
981,238.67681868286473,IN,0
811,539.618594630857,US,1
373,122.3180557691373,UK,0
937,316.30828468410056,IN,0
651,88.42645340280852,US,0
248,243.9954117664239,UK,0
435,289.5153021059206,IN,0
402,494.15814952850025,UK,0
940,419.7381776921365,US,0
628,361.15138588825175,IN,0
468,187.6264559202392,US,0
811,328.0928658793679,US,0
205,67.78018890517225,UK,0
395,246.587780974414,IN,0
617,456.5534765996426,US,0
803,176.02049184071055,IN,0
424,191.08653728963583,IN,0
